REGION,PROVINCIA,COMUNA,DISTRITO,COD_DISTRI,COD_LOCALI,COD_ENTIDA,CATEGORIA,PERSONAS,HOMBRES,MUJERES,DE_0_A_5_A,DE_6_A_14_,DE_15_A_64,DE_65_MAS_,INMIGRANTE,PUEBLOS_OR,VIVIENDAS_,VIVIENDAS1,VIV_OCUPAD,TOTAL_VIVI,TOT_HOGARE,CASA,DEPTO,VIV_INDIGE,CONVENTILL,MEDIAGUA,MOVIL,OTRA_VIV_P,VIV_HORMIG,VIV_ALBANI,VIV_TABIQU,VIV_TABI_1,VIV_ADOBE,VIV_PARED_,VIV_TEJAS_,VIV_LOSA_H,VIV_PLANCH,VIV_FONOLI,VIV_PAJA,VIV_TECHO_,VIV_SIN_TE,VIV_PARQUE,VIV_RADIER,VIV_BALDOS,VIV_CAPA_C,VIV_PISO_T,IND_MAT_AC,IND_MAT_RE,IND_MAT_IR,VIV_AGUA_R,VIV_AGUA_P,VIV_AGUA_C,VIV_AGUA_1,x,y
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,32,1,73,34,39,Indeterminado,10,54,Indeterminado,Indeterminado,7,30,0,26,30,26,30,0,0,0,0,0,0,4,21,1,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,26,0,0,26,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,31,1,164,84,80,14,21,123,6,6,16,60,0,57,60,57,60,0,0,0,0,0,0,7,50,0,0,0,0,56,0,0,1,0,0,0,37,0,18,0,0,36,19,0,57,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,26,1,153,68,85,20,20,107,6,7,9,52,0,51,52,52,52,0,0,0,0,0,0,24,27,0,0,0,0,51,0,0,0,0,0,0,50,0,1,0,0,50,1,0,51,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,28,1,50,22,28,7,6,33,4,Indeterminado,0,15,0,13,15,13,15,0,0,0,0,0,0,9,1,3,0,0,0,10,2,1,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,17,1,49,21,28,8,Indeterminado,33,Indeterminado,0,Indeterminado,14,0,14,14,14,14,0,0,0,0,0,0,1,13,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,2,1,71,34,37,8,11,48,4,Indeterminado,Indeterminado,22,0,22,22,25,22,0,0,0,0,0,0,3,19,0,0,0,0,22,0,0,0,0,0,0,21,0,1,0,0,21,1,0,22,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,15,1,91,42,49,Indeterminado,17,63,Indeterminado,Indeterminado,6,24,0,24,24,24,24,0,0,0,0,0,0,14,10,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,24,0,0,24,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,24,1,28,10,18,5,7,16,0,6,0,13,0,8,13,8,13,0,0,0,0,0,0,7,1,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,58,1,108,52,56,18,Indeterminado,77,Indeterminado,Indeterminado,10,40,0,37,40,38,40,0,0,0,0,0,0,11,26,0,0,0,0,5,2,28,1,0,0,0,37,0,0,0,0,35,1,0,37,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,45,1,48,24,24,7,Indeterminado,34,Indeterminado,0,4,20,0,18,20,18,20,0,0,0,0,0,0,0,18,0,0,0,0,1,0,17,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,44,1,56,20,36,Indeterminado,Indeterminado,44,0,Indeterminado,7,24,0,22,24,22,24,0,0,0,0,0,0,0,22,0,0,0,0,6,0,16,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,43,1,66,28,38,Indeterminado,11,45,Indeterminado,0,5,25,0,23,25,23,25,0,0,0,0,0,0,0,23,0,0,0,0,2,0,21,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,42,1,156,66,90,17,23,111,5,Indeterminado,13,58,0,56,58,56,58,0,0,0,0,0,0,2,53,0,0,0,0,16,0,39,0,0,0,0,53,0,1,0,0,53,1,0,54,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,17,1,28,12,16,Indeterminado,Indeterminado,19,0,0,Indeterminado,10,0,10,10,10,10,0,0,0,0,0,0,1,9,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,18,1,68,33,35,Indeterminado,10,48,Indeterminado,Indeterminado,5,20,0,20,20,20,20,0,0,0,0,0,0,0,20,0,0,0,0,3,1,16,0,0,0,0,19,0,1,0,0,19,1,0,20,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,19,1,104,42,62,12,20,68,4,Indeterminado,6,30,0,29,30,29,30,0,0,0,0,0,0,3,26,0,0,0,0,2,0,27,0,0,0,0,28,0,1,0,0,28,1,0,29,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,29,1,365,182,183,46,41,260,18,10,32,151,0,124,151,125,151,0,0,0,0,0,0,42,82,0,0,0,0,120,0,0,1,0,0,0,123,0,1,0,0,119,2,0,123,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,27,1,100,52,48,Indeterminado,24,65,Indeterminado,7,4,199,0,30,199,30,35,163,0,0,1,0,0,5,11,14,0,0,0,18,1,11,0,0,0,0,30,0,0,0,0,30,0,0,30,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,504,1,736,344,392,67,115,494,60,26,64,252,0,230,252,233,252,0,0,0,0,0,0,70,160,0,0,0,0,228,0,0,0,0,0,0,229,0,0,0,0,228,0,0,230,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,2,1,15,7,8,0,0,15,0,0,0,4,0,4,4,4,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,18,1,535,253,282,32,72,376,55,18,31,177,0,165,177,169,176,0,0,1,0,0,0,124,28,10,0,0,0,153,0,10,0,0,0,0,148,0,16,0,0,146,16,0,165,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,2,2,1,902,432,470,104,145,606,47,21,57,301,0,279,301,279,301,0,0,0,0,0,0,66,209,4,0,0,0,272,0,4,2,0,0,0,277,0,1,0,0,274,3,0,278,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,14,1,40,18,22,Indeterminado,8,25,Indeterminado,0,Indeterminado,12,0,10,12,10,12,0,0,0,0,0,0,0,10,0,0,0,0,2,0,8,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,61,1,748,372,376,61,121,503,63,4,51,250,0,237,250,240,44,206,0,0,0,0,0,150,61,15,10,0,1,72,37,127,0,0,1,0,234,0,2,0,0,223,11,2,235,2,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,59,1,166,84,82,21,32,107,6,Indeterminado,7,49,0,45,49,45,2,47,0,0,0,0,0,43,2,0,0,0,0,21,4,20,0,0,0,0,45,0,0,0,0,45,0,0,45,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,14,1,186,84,102,12,20,134,20,10,0,59,0,57,59,57,59,0,0,0,0,0,0,10,47,0,0,0,0,51,0,6,0,0,0,0,55,0,2,0,0,55,2,0,57,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,16,1,119,54,65,7,22,77,13,4,0,35,0,32,35,34,35,0,0,0,0,0,0,5,27,0,0,0,0,30,0,2,0,0,0,0,31,0,1,0,0,31,1,0,32,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,19,1,34,16,18,Indeterminado,Indeterminado,21,8,0,Indeterminado,14,0,12,14,12,13,0,1,0,0,0,0,0,3,6,2,0,0,2,0,8,0,0,1,0,10,0,0,1,0,7,3,1,11,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,20,1,31,18,13,Indeterminado,Indeterminado,25,Indeterminado,0,Indeterminado,10,0,10,10,10,9,0,0,0,1,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,9,0,0,1,0,9,1,0,9,1,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,18,1,131,64,67,Indeterminado,20,95,Indeterminado,4,Indeterminado,45,0,41,45,44,45,0,0,0,0,0,0,39,1,1,0,0,0,41,0,0,0,0,0,0,39,0,2,0,0,39,2,0,41,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,19,1,101,48,53,15,Indeterminado,70,Indeterminado,Indeterminado,Indeterminado,31,0,29,31,29,31,0,0,0,0,0,0,28,1,0,0,0,0,29,0,0,0,0,0,0,29,0,0,0,0,29,0,0,29,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,26,1,83,45,38,19,14,50,0,Indeterminado,5,25,0,20,25,22,25,0,0,0,0,0,0,20,0,0,0,0,0,13,2,5,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,8,3,1,30,14,16,Indeterminado,Indeterminado,25,Indeterminado,0,4,12,0,12,12,12,9,0,0,0,3,0,0,0,0,4,7,0,1,0,0,12,0,0,0,0,12,0,0,0,0,4,7,1,2,5,4,1,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,55,1,80,38,42,14,Indeterminado,56,Indeterminado,Indeterminado,Indeterminado,25,0,24,25,24,25,0,0,0,0,0,0,16,8,0,0,0,0,1,0,23,0,0,0,0,24,0,0,0,0,24,0,0,24,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,34,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,60,1,173,79,94,Indeterminado,39,110,Indeterminado,0,Indeterminado,49,0,47,49,47,0,49,0,0,0,0,0,43,4,0,0,0,0,15,5,27,0,0,0,0,47,0,0,0,0,47,0,0,47,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,5,4,1,222,102,120,19,25,163,15,10,18,74,0,72,74,75,73,0,0,1,0,0,0,0,56,14,0,2,0,2,0,69,0,0,1,0,70,0,2,0,0,68,3,1,72,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,6,1,610,288,322,56,110,409,35,16,59,193,0,188,193,190,32,158,0,1,1,0,1,153,6,22,5,0,2,39,38,109,0,0,2,0,185,1,2,0,0,179,7,2,186,1,1,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,3,1,542,249,293,73,81,353,35,6,37,173,0,163,173,165,173,0,0,0,0,0,0,90,69,4,0,0,0,156,1,5,0,0,0,0,161,0,2,0,0,160,2,0,161,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,5,1,901,434,467,131,151,596,23,26,64,290,0,264,290,270,290,0,0,0,0,0,0,21,242,1,0,0,0,263,0,1,0,0,0,0,261,0,2,0,0,261,2,0,261,3,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,5,1,153,66,87,17,26,100,10,0,12,51,0,47,51,47,2,47,0,0,0,0,2,40,5,2,0,0,0,0,2,45,0,0,0,0,45,0,0,1,0,45,1,0,47,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,2,1,457,215,242,37,65,326,29,6,30,160,0,153,160,155,61,97,0,0,1,0,1,94,28,17,11,0,1,29,32,90,0,0,1,0,141,4,3,4,0,130,19,2,147,4,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,2,17,1,24,12,12,Indeterminado,Indeterminado,16,0,Indeterminado,4,7,0,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,2,501,1,106,46,60,18,Indeterminado,74,Indeterminado,4,5,32,0,31,32,31,32,0,0,0,0,0,0,14,17,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,31,0,0,31,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,2,500,1,644,314,330,61,89,466,28,13,32,204,0,187,204,188,204,0,0,0,0,0,0,116,67,4,0,0,0,185,1,1,0,0,0,0,182,0,5,0,0,182,5,0,187,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,504,1,51,26,25,0,7,38,6,Indeterminado,Indeterminado,18,0,18,18,18,18,0,0,0,0,0,0,8,1,6,2,1,0,3,0,15,0,0,0,0,16,0,2,0,0,14,4,0,18,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,503,1,37,24,13,0,0,30,7,Indeterminado,Indeterminado,13,0,13,13,13,11,0,0,1,1,0,0,1,1,9,2,0,0,1,0,11,0,0,0,0,11,0,0,2,0,10,2,0,13,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,501,1,54,30,24,11,13,25,5,0,Indeterminado,15,0,13,15,13,15,0,0,0,0,0,0,0,4,9,0,0,0,3,0,10,0,0,0,0,11,2,0,0,0,11,2,0,13,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,10,1,138,71,67,10,15,92,21,Indeterminado,14,46,0,43,46,43,44,0,0,1,0,0,1,2,11,21,3,3,1,10,0,26,1,0,4,0,38,0,2,1,0,27,9,5,41,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,502,1,27,13,14,Indeterminado,Indeterminado,21,0,Indeterminado,4,12,0,10,12,10,12,0,0,0,0,0,0,0,10,0,0,0,0,1,0,7,0,0,2,0,10,0,0,0,0,8,0,2,10,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,501,1,58,26,32,10,Indeterminado,38,Indeterminado,Indeterminado,6,21,0,20,21,20,21,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,500,1,49,27,22,6,7,36,0,0,11,20,0,18,20,18,20,0,0,0,0,0,0,2,16,0,0,0,0,5,0,13,0,0,0,0,16,0,1,0,0,16,1,0,18,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,505,1,93,42,51,Indeterminado,16,63,Indeterminado,0,Indeterminado,34,0,30,34,30,34,0,0,0,0,0,0,0,30,0,0,0,0,2,0,28,0,0,0,0,29,0,1,0,0,29,1,0,30,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,506,1,40,23,17,5,5,30,0,0,0,14,0,13,14,13,14,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,507,1,27,10,17,Indeterminado,Indeterminado,18,0,0,0,14,0,9,14,9,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,1,0,8,0,1,0,0,7,1,1,9,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,508,1,20,13,7,Indeterminado,Indeterminado,15,0,0,Indeterminado,12,0,7,12,7,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,8,9,1,10,Indeterminado,Indeterminado,0,Indeterminado,Indeterminado,0,0,0,5,0,4,5,4,4,0,0,0,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,3,0,0,1,0,2,1,1,0,0,4,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,35,1,9,Indeterminado,Indeterminado,0,Indeterminado,6,Indeterminado,0,Indeterminado,7,0,5,7,5,7,0,0,0,0,0,0,0,0,2,2,1,0,2,0,3,0,0,0,0,5,0,0,0,0,2,3,0,3,2,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,20,1,51,24,27,6,4,37,4,Indeterminado,Indeterminado,21,0,15,21,15,17,0,0,0,0,0,4,0,1,11,3,0,0,0,0,15,0,0,0,0,14,0,0,1,0,11,4,0,15,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,8,6,1,316,163,153,35,34,227,20,4,24,120,0,112,120,115,86,0,0,0,32,0,2,0,2,65,42,0,3,3,0,103,0,0,6,0,108,2,2,0,0,63,40,9,74,0,38,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,901,1,487,239,248,52,74,335,26,11,15,158,0,146,158,146,158,0,0,0,0,0,0,17,128,1,0,0,0,144,0,0,0,0,0,0,144,0,0,0,1,143,0,1,145,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,2,901,1,128,56,72,Indeterminado,27,81,Indeterminado,Indeterminado,Indeterminado,36,0,35,36,35,36,0,0,0,0,0,0,5,27,3,0,0,0,32,0,3,0,0,0,0,35,0,0,0,0,35,0,0,32,3,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,3,901,1,167,82,85,14,24,113,16,Indeterminado,6,62,0,58,62,58,61,0,0,0,1,0,0,3,7,36,12,0,0,3,0,54,1,0,0,0,46,0,11,1,0,33,25,0,56,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,901,1,90,56,34,5,8,64,13,Indeterminado,12,40,0,26,40,26,30,0,0,0,2,0,8,2,5,12,3,4,0,4,0,21,1,0,0,0,24,0,0,0,2,18,6,2,23,1,1,1,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,6,901,1,80,34,46,8,13,54,5,0,8,27,0,27,27,27,27,0,0,0,0,0,0,2,24,1,0,0,0,3,0,24,0,0,0,0,25,0,2,0,0,25,2,0,27,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,7,901,1,55,17,38,7,Indeterminado,39,Indeterminado,0,5,17,0,15,17,15,17,0,0,0,0,0,0,2,13,0,0,0,0,15,0,0,0,0,0,0,5,1,9,0,0,5,10,0,15,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,8,901,1,47,20,27,Indeterminado,Indeterminado,31,8,0,7,19,0,17,19,18,15,0,0,1,1,1,1,2,4,6,2,2,1,2,0,13,0,0,2,0,15,0,1,0,0,11,4,1,16,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,4,49,1,52,27,25,Indeterminado,Indeterminado,34,9,Indeterminado,Indeterminado,16,0,16,16,16,16,0,0,0,0,0,0,7,0,8,0,1,0,6,0,10,0,0,0,0,16,0,0,0,0,15,1,0,16,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,8,8,1,62,29,33,4,8,36,14,0,5,20,0,20,20,21,20,0,0,0,0,0,0,4,0,4,11,0,0,0,0,19,0,0,0,0,18,0,1,0,0,7,12,0,19,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,500,1,644,319,325,75,120,425,24,22,28,211,0,178,211,180,211,0,0,0,0,0,0,144,33,0,0,0,0,177,0,1,0,0,0,0,178,0,0,0,0,177,0,0,178,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,501,1,34,18,16,5,7,22,0,Indeterminado,Indeterminado,16,0,9,16,9,16,0,0,0,0,0,0,2,7,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,502,1,56,27,29,12,10,34,0,Indeterminado,6,20,0,16,20,16,20,0,0,0,0,0,0,16,0,0,0,0,0,4,12,0,0,0,0,0,16,0,0,0,0,16,0,0,16,0,0,0,,
REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA,21,1,503,1,30,15,15,Indeterminado,7,16,Indeterminado,Indeterminado,0,8,0,7,8,7,8,0,0,0,0,0,0,5,2,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,,
